Date,AUDUSD=X,CNY=X,EURUSD=X,GBPUSD=X,HKD=X,IDR=X,INR=X,JPY=X,MXN=X,MYR=X,NZDUSD=X,PHP=X,RUB=X,SGD=X,THB=X,ZAR=X
2006-06-13,-0.8437198011353199,2.6278248067254575,-0.05081076422135944,1.2439904139168754,-0.5381578691878091,-0.8140918997255825,-0.9870528110527189,0.9007057026789681,-1.05966666169058,0.266274636913933,-1.4395589997113805,1.662628016502157,-1.007490198878364,2.3715950848065424,2.725728914572663,-1.3420843487870338
2006-06-14,-0.8421781581545479,2.586857164758431,-0.0017069566629749427,1.2873304697108547,-0.5543583981393941,-0.8361634723542009,-1.0008235050324992,0.8765316367594811,-1.0767202481004576,0.23790026552510263,-1.3981416677609237,1.662628016502157,-1.0133086723968738,2.3316018738199156,2.689069234322891,-1.326974843961632
2006-06-15,-0.7968024557873942,2.587586620289402,0.022255933239493167,1.307045027553628,-0.5608296352500196,-0.8960777890308629,-1.001972507616366,0.8672858955215768,-1.0931428474348457,0.16174529570364318,-1.3892434433726162,1.662628016502157,-1.0128233836877292,2.3008354766987926,2.6792513230509765,-1.3112690938854472
2006-06-16,-0.8267417172796914,2.5828449412372403,0.026090311367089253,1.3012176462368716,-0.959541139973285,-0.9492930189093673,-0.9974923329637122,0.8943518945335533,-1.093020214950902,0.14192549181225814,-1.4901972788077793,1.7065990114900298,-1.0246920957316503,2.350216542329933,2.622788070995718,-1.322122957175807
2006-06-19,-0.8545022604917305,2.599980042474132,-0.024258969324790925,1.2717547955095536,-0.42482969869058845,-0.9221918129016501,-1.0008235050324992,0.9095918744193094,-1.0828261821865057,0.21119473599601896,-1.5083853670212362,1.662628016502157,-1.012337999604486,2.3632330427610517,2.7052773223192124,-1.2488935763411604
2006-06-20,-0.8437198011353199,2.591232481030349,-0.017240798441686016,1.281386515301057,-0.43778110948136056,-0.9264050207768584,-0.9962291246472016,0.8790801152628869,-1.0706223275874507,0.1919383893433022,-1.4548960887535118,1.662628016502157,-1.012337999604486,2.3260130283658667,2.67369896921131,-1.2053371911787383
2006-06-21,-0.8344643755404818,2.587769195816291,0.03847073579208809,1.2879903476099805,-0.4151204373904879,-0.9570784310919986,-0.9985258136961239,0.8749383261748764,-1.1003737610068578,0.21406783881401859,-1.493720111302006,1.662628016502157,-1.0191402613347216,2.292434571656767,2.6531822813236943,-1.1850121418590365
2006-06-22,-0.8816414516093868,2.579561469965603,-0.0204424693750625,1.2228760999787212,-0.42807134796569457,-0.9242979984138848,-0.9893454998712851,0.9538620987309285,-1.0685914645772647,0.18639696944062706,-1.623156558715139,1.662628016502157,-1.0116587607275718,2.3725240328353396,2.6715625712589426,-1.077886497204143
2006-06-23,-0.8969556820145261,2.5855807470764045,-0.0679817653186492,1.1919086774461565,-0.4183619614675756,-0.8982870429976239,-0.9864796855226686,0.9828085909189361,-1.0893478016489297,0.24384756936963572,-1.632996595129767,1.73096343538276,-1.0058439403199202,2.3790239347406135,2.67113558418358,-1.0521425168354945
2006-06-26,-0.8882819073723034,2.5895922173838515,-0.017240798441686016,1.2036529816286976,-0.43455477192068204,-0.9325596043811132,-0.9511883424055615,0.9626840051141313,-1.0548056278287523,0.2323896671466605,-1.6883714824322107,1.662628016502157,-1.0126291822560036,2.37716679414654,2.713802057462346,-1.0895166707311794
2006-06-27,-0.8989951701784245,2.5832102088576665,-0.032871725081715424,1.1934739473737543,-0.4669280833329165,-0.9927722059907534,-0.9505057888111286,0.9689787943788875,-1.0730606905643973,0.2625411866539856,-1.731981813427447,1.662628016502157,-1.0106888829182217,2.361373924949923,2.685228426815914,-1.1014733504793155
2006-06-28,-0.9249461858836644,2.5832102088576665,-0.05081076422135944,1.1816157088656087,-0.4798816632318326,-0.9663091621474943,-0.9459550886627878,0.9740109226056342,-1.106510879163637,0.23988318508957537,-1.8350453402561255,1.794095179396701,-1.0086529728525304,2.37623813669262,2.689495754255449,-1.1479171945961406
2006-06-29,-0.8267417172796914,2.578649794908738,0.040825207025488294,1.2224833823192935,-0.4572171959947413,-0.9519822693675557,-0.9505057888111286,0.894987669098822,-1.1255872718652613,0.17174801312873994,-1.6877961577653657,1.662628016502157,-1.0112707295816912,2.309232740830461,2.655748476774844,-1.1293716393584174
2006-06-30,-0.7952499174026307,2.5722629904004877,0.13232724589596728,1.3032029602457689,-0.5154881476047523,-1.0112594773323886,-1.0025473221926071,0.8529164138943827,-1.1521782377952325,0.22599307534255553,-1.6075087213910462,1.677301937299636,-1.030646736089396,2.2269240274848583,2.557097633569863,-1.1826576657803292
2006-07-03,-0.7952499174026307,2.5863102665143334,0.14609494952186095,1.2775584590179665,-0.36009808387147735,-1.0770631739496368,-0.9870528110527189,0.869518863556251,-1.2192245564879998,0.19304674706518019,-1.656108731926884,1.6895170376872308,-1.029864910246407,2.2428605453873187,2.530833333543337,-1.2364216937794366
2006-07-04,-0.7854121761434847,2.571897448223402,0.13770660631093123,1.2875942430657332,-0.38275379649396385,-1.1276968379269054,-0.9916387499166701,0.8914909531056303,-1.2290920099023095,0.1566278710262965,-1.623156558715139,1.5860558589318503,-1.030646736089396,2.2363007193689217,2.4530866943312426,-1.2451472559314543
2006-07-05,-0.8035242357785596,2.578649794908738,0.09475081560203936,1.2514804346759039,-0.275974981037244,-1.0946712240000693,-0.9859066223733716,0.9216346552873199,-1.175846301909771,0.17041531306191596,-1.692970645881372,1.6283249391228407,-1.0255698640018776,2.2728120887280934,2.5781643564745544,-1.1118371049103406
2006-07-06,-0.767771916695736,2.578649794908738,0.1269494912473324,1.2584520109319115,-0.2824390559395117,-1.0946712240000693,-0.9870528110527189,0.9019760933557004,-1.2419304864058451,0.1959262893859534,-1.6877961577653657,1.5914708310017902,-1.0291811200934557,2.2269240274848583,2.5648386406143793,-1.1836875827664817
2006-07-07,-0.7093462575150593,2.5594809760622184,0.1636459853140709,1.3124789351232466,-0.4636859329695566,-1.1271052876035754,-1.004846769590749,0.8189562359394258,-1.2592443698831126,0.16841532211348148,-1.5889290019032285,1.5050655334200693,-1.032406369945878,2.1469859728588787,2.3897535502958736,-1.217153398018688
2006-07-10,-0.7521703955618596,2.566238207595093,0.10322730076599847,1.2803304485542688,-0.3180330136776829,-1.135985478684603,-0.9801807286975673,0.8407604257595045,-1.259667643926444,0.16107815015387536,-1.5889290019032285,1.4604030103547394,-1.025862518684023,2.1582982614671833,2.4448581130010854,-1.2017360761678795
2006-07-11,-0.7030572682695269,2.570437799106872,0.1204515361779859,1.2879903476099805,-0.23068483684424504,-1.138948850020737,-0.9641811013417241,0.8407604257595045,-1.2753494748474254,0.15774053728014692,-1.4990022155817027,1.4703415592836566,-1.0293765503742123,2.19124093551276,2.42058277595938,-1.1900700693334685
2006-07-12,-0.702008092365884,2.578649794908738,0.07782074448130911,1.2491141256270233,-0.13365318414477823,-1.1005535905133965,-0.9778920263886381,0.905150137151517,-1.2356119891230342,0.17840981592701602,-1.4684439485767018,1.4753079721129443,-1.0247895490471095,2.233487998534055,2.4703960048744937,-1.1625127701816842
2006-07-13,-0.6946627722076016,2.5720802204583326,0.06625990231334272,1.2853481566568672,-0.09808532101875936,-1.103497222489078,-0.9550599911000826,0.9070539997547729,-1.2408766056971179,0.17885381203678347,-1.4731513762390458,1.5322836924040388,-1.0238146209729855,2.249417473145625,2.470828255939413,-1.1335756357975086
2006-07-14,-0.6862580173668664,2.576825403582767,0.025348648023007916,1.2546358473396413,-0.24685013717647336,-1.0624343291745655,-0.9428856097674274,0.9538620987309285,-1.2600909565331566,0.21826604901548521,-1.4330627245230243,1.5174442656328297,-1.0174866801888116,2.283093290490242,2.4881188416948055,-1.153991225934099
2006-07-17,-0.7474830314665694,2.5832102088576665,-0.07263679460204912,1.1883890878674843,-0.15628849746225107,-0.900893530731969,-0.9142102769925071,1.0166439438038883,-1.2605986596934253,0.26693370288079504,-1.434834410555916,1.5322836924040388,-1.0158341403723736,2.3316018738199156,2.589330456797839,-1.1248831411329114
2006-07-18,-0.7558141669692061,2.5832102088576665,-0.08512230930070244,1.211884952124945,-0.1821643289624752,-0.9833800826929996,-0.9164714577976429,1.0322556186396092,-1.2915105978373704,0.24296664598275855,-1.3868683579996195,1.5322836924040388,-1.0118528903535322,2.3325333285004435,2.573866288002213,-1.1782472434471536
2006-07-19,-0.7224297485607262,2.5932375763510365,-0.009476812524847918,1.2795382962885629,-0.12071743187225634,-1.024413185007123,-0.8894020295346546,1.0009988978286994,-1.3093103389328242,0.24604893420765211,-1.367851856314625,1.6049955407662493,-1.020308024463803,2.273746125888461,2.556667652709886,-1.219481655808777
2006-07-20,-0.7224297485607262,2.5731750651753407,0.016815476471504703,1.3042625850879372,-0.11425751397309536,-1.0157177268050057,-0.8939040902983809,1.0091383233608782,-1.3132894469115655,0.24252614838038536,-1.4135458647215862,1.5322836924040388,-1.0253747170028373,2.267199940570477,2.5071164449337733,-1.25514615961999
2006-07-21,-0.6888857883140476,2.5545471497687995,0.0732198950481885,1.3406447327703706,-0.21774409079765142,-1.0391697454526319,-0.913645456847735,0.9563837973300655,-1.3111497223914843,0.22334471418448587,-1.367851856314625,1.4479695524677705,-1.0293765503742123,2.2363007193689217,2.471260495599985,-1.224937269875712
2006-07-24,-0.6946627722076016,2.5633167579346794,0.009896540430967677,1.305852420818568,-0.04636903734638751,-1.0135749245334609,-0.8840047189786068,0.9959852970171846,-1.3051638936995427,0.27483361036249654,-1.4111783539043454,1.4616459836028857,-1.0230350135616952,2.2653298680008778,2.498483452399822,-1.241155753149357
2006-07-25,-0.6951878896334587,2.563499637842418,-0.021181180114882382,1.2721508495280738,-0.07869239473401021,-1.0131695352096728,-0.8984095741141833,1.0210185513760848,-1.303882102399986,0.2497899876523984,-1.361306590549998,1.4230667312063006,-1.0192375086856011,2.2793557995646623,2.5140189068734125,-1.2388626519775892
2006-07-26,-0.6282014060082345,2.5576541827268295,0.0785676162501604,1.3240241156838455,-0.09484792405344242,-1.0788797372539374,-0.9029193469971537,0.9708661279467393,-1.2779402465928822,0.1841788113358738,-1.4301076080584127,1.4230667312063006,-1.0225479229753953,2.211910553730524,2.4837970815160992,-1.2622629323026575
2006-07-27,-0.6090959220277798,2.5402869043346348,0.06551484661689876,1.337983300926144,-0.2533288890150143,-1.0715577644024012,-0.918733610131276,0.9330252293292843,-1.3013195801491417,0.24692952265323373,-1.456075623982323,1.2927915296525656,-1.0355375450336808,2.2081539713023566,2.4253546944347852,-1.3173798813285753
2006-07-28,-0.5744660165210128,2.5329678466238557,0.10784242267051831,1.3649139603774594,-0.37304616009164887,-1.0940833460694193,-0.9272252402652199,0.8688808726782977,-1.316714730271929,0.20876244765555316,-1.4749168044878487,1.3003428574563909,-1.034754447599789,2.185598970934628,2.439225735784044,-1.3080652469126568
2006-07-31,-0.5819393422083782,2.5311377257636525,0.12545027588535487,1.377213172837977,-0.2694956455523632,-1.0629017135792236,-0.9323269730784154,0.8541951259074714,-1.2766234178019051,0.18240437659873215,-1.4637342744088804,1.2347488666180608,-1.035929181402254,2.189360145323488,2.4435592682124097,-1.272361468992964
2006-08-01,-0.5899373946339093,2.5393718960548552,0.16063489615103715,1.4069780795207814,-0.2080428241575295,-1.0655909728498567,-0.9300589739967552,0.857389954030567,-1.2419304864058451,0.19371126637983932,-1.4436904897470968,1.2902728001199446,-1.0406337567401285,2.190300570212572,2.4513540963034566,-1.2731664791659478
2006-08-02,-0.5936667006270844,2.5320523785627493,0.13920850419154637,1.4150438594149681,-0.19510324356390307,-1.0453986630303225,-0.9232608327259217,0.857389954030567,-1.2898069056881443,0.23349198148209288,-1.4165058547621037,1.3279946878452922,-1.0382804147777327,2.2147262476523752,2.4318584141130026,-1.2881454331937447
2006-08-03,-0.6244906631881856,2.5402869043346348,0.1445913744152123,1.4495616420506439,-0.18862599210401104,-1.0577034541890118,-0.9314193101290296,0.8879925657417042,-1.2725910023307387,0.23084606999977653,-1.4731513762390458,1.2726317977700368,-1.0396529255080647,2.1837174655487908,2.4565496895528742,-1.3144248922208515
2006-08-04,-0.5846066897260701,2.5457731318563384,0.20551947092215891,1.5348113234179743,0.04090022219592889,-1.0696265634533875,-0.9309659698840076,0.8522774618726955,-1.3192857596651621,0.23900183067298778,-1.3785529718660097,1.3355255017974397,-1.0484934447531205,2.132834319469157,2.3997464399006807,-1.3317822402760136
2006-08-07,-0.6043118181838766,2.5283916768933334,0.15988243400441185,1.5160974836391086,-0.11425751397309536,-1.0610906144871826,-0.9232608327259217,0.8924447245104109,-1.3040955739291076,0.22952305320455976,-1.3880558265307694,1.2296892243838287,-1.0416149547150246,2.139440028763927,2.361478910619039,-1.3470667976473174
2006-08-08,-0.6546511832701571,2.536627398837875,0.12007696169789212,1.4909044644442118,-0.11747974344040286,-1.0356222439262648,-0.934595516701433,0.9292305015333232,-1.3107217325171414,0.2513299813490623,-1.4135458647215862,1.2296892243838287,-1.0371046281817782,2.157355806409149,2.2693543339505413,-1.3435732921639028
2006-08-09,-0.5819393422083782,2.5439446188769312,0.20249496977237133,1.5216931241732046,-0.09808532101875936,-1.07003629191261,-0.934595516701433,0.9083232891126398,-1.3244312720536513,0.21274208006489415,-1.2709929343000814,1.2296892243838287,-1.0470180175985029,2.1403836222073256,2.3196288035020634,-1.381262844046586
2006-08-10,-0.5578893755841584,2.532602189922033,0.13995982256907963,1.4766442098861552,-0.09484792405344242,-1.055193139041904,-0.9445905585186913,0.895623388441969,-1.3244312720536513,0.18151674901967993,-1.227625946291113,1.2296892243838287,-1.0402414176698014,2.1205589284011577,2.2741704988570546,-1.365104603828381
2006-08-11,-0.5728636984009039,2.5452246892519215,0.0879014561913346,1.4632256786676794,-0.24685013717647336,-1.0677543301272134,-0.9317597735540781,0.9664614322547034,-1.3511096366408024,0.2506701697420811,-1.2408983129617752,1.2220955659795558,-1.033286536251694,2.1790137799257168,2.234729482946264,-1.337929099479013
2006-08-14,-0.63561735357968,2.5567402645311414,0.08628256596505417,1.4545643880853767,-0.017270780796514562,-1.0600392739385345,-0.9246198453559725,0.9865756485340001,-1.318428319344831,0.2456086041032312,-1.2890051426627172,1.21196536061698,-1.0326018540417665,2.2231723622953323,2.232535063824534,-1.316360511113671
2006-08-15,-0.587805708357738,2.5886803004392913,0.1384580400178635,1.4775942151877972,-0.026964688113011084,-1.0562440891465201,-0.9300589739967552,0.9450295461811383,-1.355859188691847,0.24098448077632498,-1.2197750570838397,1.21196536061698,-1.03916274083721,2.1846582480588213,2.2439408274946864,-1.3163097326395152
2006-08-16,-0.5552117136957357,2.5645951275142145,0.17821166125192262,1.4841106118234673,-0.08192958365429895,-1.0504687167898796,-0.9268855021526045,0.940924920043111,-1.3517570357206838,0.2563879762321315,-1.1183360817739345,1.21196536061698,-1.0421055977095737,2.1526426331562103,2.2711062859255837,-1.3685682050083434
2006-08-17,-0.6191863321048441,2.5476014153847206,0.16979627961964427,1.4424014842517348,-0.130415329108594,-1.0554267921548404,-0.9467511556154447,0.9425039318943013,-1.3429608671856157,0.24516825007425633,-1.1737453595007852,1.21196536061698,-1.04171303853802,2.150758068506567,2.3292285531639325,-1.3374164880493014
2006-08-18,-0.6308515873830904,2.541200982968616,0.16678344578694212,1.4287770231581929,-0.17246443523691904,-1.0784109425387336,-0.9355037274232966,0.9342895407286892,-1.3304424002310522,0.20809916132151146,-1.1585543144871926,1.2018262494992102,-1.042007499212948,2.139440028763927,2.3117693680978153,-1.2339326117474434
2006-08-21,-0.6133463173515865,2.528208355774843,0.20098372767237885,1.4663410906199381,-0.14982766544951598,-1.0678131665827109,-0.9358440221190423,0.9469230647480783,-1.3465376087326637,0.24340711964497339,-1.1500376585434164,1.209430844331204,-1.0456416503059498,2.1337783329924016,2.278546236548028,-1.2277179026955238
2006-08-22,-0.6128148080203877,2.528208355774843,0.1544897636295801,1.4556466053626516,-0.09162598465750872,-1.0763599521615517,-0.9358440221190423,0.9784110786351438,-1.3237880781360756,0.2244482593215042,-1.1840603935869107,1.2473888398281965,-1.0409280963251601,2.150758068506567,2.344054079106861,-1.182069411875064
2006-08-23,-0.6144083683230325,2.5309544391938017,0.13082611653294424,1.4682382952822755,-0.15305035087691687,-1.0460977907507345,-0.9355037274232966,0.9733819758096397,-1.2884018500991856,0.2356966859633795,-1.199210388587587,1.26001647552516,-1.037986372004879,2.1432140426214144,2.3375154020908187,-1.1697359111091676
2006-08-24,-0.6234303464310329,2.53461536967621,0.11620521418630637,1.4530764114009258,-0.09808532101875936,-1.0035098616382647,-0.929151701919698,0.9777825098590134,-1.2881038380142669,0.23635771765461894,-1.2348686451921735,1.2711184545155347,-1.036125114901173,2.181835721595813,2.3758388813885496,-1.166659395583956
2006-08-25,-0.6546511832701571,2.542664436027403,0.11245994039474752,1.452671244785406,0.2120837090098447,-1.0280694201587692,-0.929151701919698,1.0278877243180418,-1.274925174703896,0.24604893420765211,-1.1943652790071246,1.322971389277562,-1.0356354019580372,2.211910553730524,2.371923924729179,-1.160660640750902
2006-08-28,-0.6393225503258435,2.529673114391119,0.13958325879748032,1.479494298347623,-0.036674381761385266,-1.0344016707169073,-0.9243930308770609,1.0222677549067645,-1.3079417782156455,0.23437393524491784,-1.1737453595007852,1.2220955659795558,-1.0389665804098958,2.1837174655487908,2.3532041771967656,-1.1586634234098327
2006-08-29,-0.600587682638108,2.5170371289021904,0.16753628662527534,1.496887903332727,-0.0593009643552843,-1.0719676421072748,-0.9352764435989569,0.9931638160208163,-1.3162866359669492,0.19415442505004898,-1.078558794214198,1.209430844331204,-1.042007499212948,2.1366100133255173,2.32312012109295,-1.2017852139293095
2006-08-30,-0.5979267082700573,2.510439707826286,0.17657857839171676,1.5171892657944877,-0.09484792405344242,-1.0539680534258655,-0.9473199725412379,1.0128918571072458,-1.305249060194471,0.22864057138129235,-0.9966469106747485,1.158646642165873,-1.042891079541192,2.1469859728588787,2.299537191846017,-1.202327656169217
2006-08-31,-0.6053746684730733,2.5034729094916512,0.1522335169597958,1.509688648247841,-0.12071743187225634,-1.045515272722136,-0.9259787767166963,1.0341267077067522,-1.2917235017086555,0.2301845885984656,-0.9152704833985263,1.1459196247773793,-1.040437486324902,2.139440028763927,2.31919254462576,-1.1439867861347082
2006-09-01,-0.569123322226138,2.500355174122367,0.17281000344067393,1.520601132554926,-0.08515139877826652,-1.0564772185597957,-0.9223551630996494,1.015393302940611,-1.3368908623166442,0.19238164496109325,-0.9177665292541144,1.0974420610223283,-1.0425965197071148,2.142270629128443,2.2754828420105215,-1.1325120033663605
2006-09-04,-0.5364413656751227,2.4770415388117963,0.18877379295738375,1.5190990361440462,-0.08838867087367452,-1.0655321610443833,-0.9514163141765511,0.9595343387824649,-1.3197999727983185,0.19924821709462867,-0.9836482515614,1.0156393708930938,-1.0446589458347246,2.0940847410778956,2.231219275708452,-1.1632442242401553
2006-09-05,-0.5428830165805335,2.477960469823682,0.1636459853140709,1.4792226313092083,-0.07221814194777064,-1.04924472199566,-0.9626978235181166,0.9595343387824649,-1.3192857596651621,0.14816618683225993,-1.0730378169925587,1.020526399912087,-1.0497729197903432,2.0969240045432795,2.2364834677882555,-1.1614890850638429
2006-09-06,-0.5696580026182287,2.484020984256659,0.15988243400441185,1.4451031698023076,-0.06252248948256509,-1.0494194797771008,-0.9745753268784262,0.9840643325442094,-1.2641125334079775,0.15061619500068743,-1.000975613004243,0.9922087906922922,-1.0479030992893246,2.1092189525176552,2.235167996761929,-1.0932427927717439
2006-09-07,-0.6493692818361649,2.477960469823682,0.09325581938730786,1.4061715934027705,-0.10132275967562841,-1.0518684021638531,-0.9742325197180787,0.9765256898975723,-1.2545929139828453,0.1810728987725571,-1.0699703334667587,0.9883426704597366,-1.0429892110747967,2.097870305001165,2.234729482946264,-1.075127497409307
2006-09-08,-0.6888857883140476,2.490814170857644,0.04776649360220757,1.369055239303874,-0.07545524749879848,-1.0364364940775563,-0.9628118400266098,1.0085123880537175,-1.2622068870391339,0.1968123403173659,-1.1840603935869107,1.0436492493356642,-1.0358313135222046,2.141327155659622,2.2553386559974937,-1.0651092207233719
2006-09-11,-0.7224297485607262,2.5021891654580704,0.07632866530769253,1.369055239303874,-0.026964688113011084,-1.0454572519695913,-0.9626978235181166,1.045966476726293,-1.224890344453421,0.21318419939315167,-1.1615955472250319,1.0462154704735505,-1.0376923621765364,2.1705424892692955,2.28773298476088,-1.0669115194538408
2006-09-12,-0.710917873579158,2.4898960502125425,0.06476973418304494,1.4046944688483025,-0.023743618617602644,-1.020005364567058,-0.9591627963350666,1.0627581087336329,-1.2543817046975745,0.22511020905193338,-1.0859148261871643,1.0243829158315119,-1.0362229937393697,2.181835721595813,2.296477720207086,-1.082981772435804
2006-09-13,-0.6972871016575979,2.490814170857644,0.06625990231334272,1.413430338706144,0.021501110819429632,-1.0240069663265983,-0.9797227340044047,1.0397371066004881,-1.2632656175838117,0.23084606999977653,-0.9426807857525266,0.9934975684034973,-1.0373983852853212,2.1582982614671833,2.2211213539304215,-1.0950118043473436
2006-09-14,-0.687834891256108,2.4871422165178045,0.08628256596505417,1.4446975518591052,0.037664572929174245,-1.0230207266116333,-0.9900331075486903,1.0472114298034607,-1.2677139520499712,0.2330514942630681,-0.8470258199527874,0.9986494305605923,-1.03916274083721,2.185598970934628,2.196511970085741,-1.0450643863653792
